Paenibacillus taichungensis	484184	GCA_013359905.1
Paenibacillus taihuensis	1156355	GCA_003386535.1
Paenibacillus taiwanensis	401638	GCA_000425125.1
Paenibacillus terrae	159743	GCA_005217525.1
Paenibacillus terrigena	369333	GCA_000374845.1
Paenibacillus thermoaerophilus	1215385	GCA_005938195.1
Paenibacillus thermophilus	44252	GCA_900454495.1
Paenibacillus thiaminolyticus	49283	GCA_007066085.1
Paenibacillus tianmuensis	624147	GCA_900100345.1
Paenibacillus timonensis	225915	GCA_009725205.1
Paenibacillus typhae	1174501	GCA_900099765.1
Paenibacillus tyrfis	1501230	GCA_000722545.1
Paenibacillus uliginis	683737	GCA_900177425.1
Paenibacillus validus	44253	GCA_004000985.1
Paenibacillus woosongensis	307580	GCA_009725165.1
Paenibacillus wulumuqiensis	1567107	GCA_000971965.1
Paenibacillus wynnii	268407	GCA_000757885.1
Paenibacillus xylanexedens	528191	GCA_001908275.1
Paenibacillus xylaniclasticus	588083	GCA_004001065.1
Paenibacillus xylanilyticus	248903	GCA_013359935.1
Paenibacillus yonginensis	1462996	GCA_001685395.1
Paenibacillus yunnanensis	1538658	GCA_008973665.1
Paenibacillus zanthoxyli	369399	GCA_000520715.1
Saccharibacillus deserti	1634444	GCA_013618475.1
Saccharibacillus endophyticus	2060666	GCA_013185185.1
Saccharibacillus kuerlensis	459527	GCA_000378145.1
Saccharibacillus qingshengii	1763540	GCA_013185195.1
Saccharibacillus sacchari	456493	GCA_000585395.1
Thermobacillus composti	377615	GCA_000227705.3
Gemella bergeri	84136	GCA_000469465.1
Gemella cuniculi	150240	GCA_000425665.1
Gemella haemolysans	1379	GCA_012273215.1
Gemella morbillorum	29391	GCA_900476045.1
Gemella palaticanis	81950	GCA_013415235.1
Gemella sanguinis	84135	GCA_000701685.1
Jeotgalicoccus aerolatus	709510	GCA_014635205.1
Jeotgalicoccus coquinae	709509	GCA_014207425.1
Jeotgalicoccus halophilus	709510	GCA_014635205.1
Jeotgalicoccus halotolerans	157227	GCA_003387165.1
Jeotgalicoccus marinus	516700	GCA_000425825.1
Jeotgalicoccus nanhaiensis	568603	GCA_004570955.1
Jeotgalicoccus psychrophilus	157228	GCA_000425845.1
Macrococcus bovicus	69968	GCA_004359575.1
Macrococcus brunensis	198483	GCA_004359615.1
Macrococcus carouselicus	69969	GCA_004359515.1
Macrococcus caseolyticus	69966	GCA_002902665.1
Macrococcus equipercicus	69967	GCA_004359525.2
Macrococcus hajekii	198482	GCA_004359505.1
Macrococcus lamae	198484	GCA_004359545.1
Salinicoccus albus	418756	GCA_000385175.1
Salinicoccus alkaliphilus	148453	GCA_900142805.1
Salinicoccus carnicancri	558170	GCA_000330705.1
Salinicoccus halodurans	407035	GCA_900114445.1
Salinicoccus hispanicus	157225	GCA_009831115.1
Salinicoccus luteus	367840	GCA_000712035.1
Salinicoccus qingdaonensis	576118	GCA_900101075.1
Salinicoccus roseus	45670	GCA_003814515.1
Salinicoccus sediminis	1432562	GCA_000986795.1
Staphylococcus agnetis	985762	GCA_002901865.1
Staphylococcus argenteus	985002	GCA_000236925.1
Staphylococcus arlettae	29378	GCA_002902345.1
Staphylococcus aureus	1280	GCA_001027105.1
Staphylococcus auricularis	29379	GCA_001500315.1
Staphylococcus capitis	29388	GCA_002902325.1
Staphylococcus caprae	29380	GCA_002902725.1
Staphylococcus carnosus	1281	GCA_900458435.1
Staphylococcus chromogenes	46126	GCA_002901945.1
Staphylococcus cohnii	29382	GCA_002902235.1
Staphylococcus condimenti	70255	GCA_001618885.1
Staphylococcus delphini	53344	GCA_900636325.1
Staphylococcus devriesei	586733	GCA_003035445.1
Staphylococcus epidermidis	1282	GCA_006742205.1
Staphylococcus equorum	246432	GCA_001747895.1
Staphylococcus felis	46127	GCA_003012915.1
Staphylococcus gallinarum	1293	GCA_000875895.1
Staphylococcus haemolyticus	1283	GCA_006094395.1
Staphylococcus hominis	1290	GCA_002901845.1
Staphylococcus hyicus	1284	GCA_000816085.1
Staphylococcus intermedius	1285	GCA_002902385.1
Staphylococcus kloosii	29384	GCA_003019255.1
Staphylococcus lentus	42858	GCA_002902755.1
Staphylococcus lugdunensis	28035	GCA_002901705.1
Staphylococcus lutrae	155085	GCA_002101335.1
Staphylococcus massiliensis	555791	GCA_000298075.1
Staphylococcus microti	569857	GCA_000934465.1
Staphylococcus muscae	1294	GCA_003019275.1
Staphylococcus nepalensis	214473	GCA_014635045.1
Staphylococcus pasteuri	45972	GCA_003970575.1
Staphylococcus petrasii	1276936	GCA_004785665.1
Staphylococcus pettenkoferi	170573	GCA_002902685.1
Staphylococcus piscifermentans	70258	GCA_900186985.1
Staphylococcus pseudintermedius	283734	GCA_001792775.2
Staphylococcus rostri	522262	GCA_002902145.1
Staphylococcus saccharolyticus	33028	GCA_900458815.1
Staphylococcus saprophyticus	29385	GCA_001074355.1
Staphylococcus schleiferi	1295	GCA_011137195.1
Staphylococcus sciuri	1296	GCA_002901825.1
Staphylococcus simiae	308354	GCA_002902085.1
Staphylococcus simulans	1286	GCA_003043455.1
Staphylococcus stepanovicii	643214	GCA_002902525.1
Staphylococcus succinus	61015	GCA_001006765.1
Staphylococcus warneri	1292	GCA_900636385.1
Staphylococcus xylosus	1288	GCA_002836835.1
Thermicanus aegyptius	94009	GCA_000510645.1
Baia soyae	1544746	GCA_004341445.1
Desmospora activa	500615	GCA_003046315.1
Hazenella coriacea	1179467	GCA_004341825.1
Kroppenstedtia eburnea	714067	GCA_013282215.1
Kroppenstedtia guangzhouensis	1274356	GCA_014637345.1
Laceyella sacchari	37482	GCA_004343255.1
Laceyella sediminis	573074	GCA_003003125.1
Lihuaxuella thermophila	1173111	GCA_900110165.1
Marininema halotolerans	1155944	GCA_900116235.1
Marininema mesophilum	1048340	GCA_900106775.1
Melghirimyces algeriensis	910412	GCA_900182565.1
Melghirimyces profundicolus	1242148	GCA_003054245.1
Melghirimyces thermohalophilus	1236220	GCA_900102685.1
Novibacillus thermophilus	1471761	GCA_002005165.1
Planifilum fimeticola	201975	GCA_003001905.1
Planifilum fulgidum	201973	GCA_900113175.1
Risungbinella massiliensis	1329796	GCA_000942395.1
Seinonella peptonophila	112248	GCA_900129355.1
Shimazuella kribbensis	139808	GCA_000428065.1
Thermoactinomyces daqus	1329516	GCA_000763315.1
Thermoactinomyces vulgaris	2026	GCA_003688725.1
Thermoflavimicrobium dichotomicum	46223	GCA_900114055.1
Caldicoprobacter oshimai	551788	GCA_000526435.1
Catabacter hongkongensis	270498	GCA_000981035.1
Christensenella massiliensis	1805714	GCA_900155415.1
Christensenella minuta	626937	GCA_003628755.1
Caloramator australicus	515264	GCA_000297115.1
Caloramator fervidus	29344	GCA_900108045.1
Caloramator mitchellensis	908809	GCA_001440545.1
Caloramator proteoclasticus	53342	GCA_900129265.1
Caloramator quimbayensis	1147123	GCA_900167605.1
Clostridium cylindrosporum	1495	GCA_001047375.1
Fervidicella metallireducens	655338	GCA_000601455.1
Fonticella tunisiensis	1096341	GCA_004364155.1
Thermobrachium celere	53422	GCA_000430995.1
Haloimpatiens lingqiaonensis	1380675	GCA_901447495.1
Hathewaya histolytica	1498	GCA_901482605.1
Hathewaya proteolytica	29365	GCA_900142225.1
Sarcina ventriculi	1267	GCA_900456775.1
Oxobacter pfennigii	36849	GCA_001317355.1
Alkalibacter saccharofermentans	235931	GCA_900128885.1
Anaerofustis stercorihominis	214853	GCA_005844425.1
Acetobacterium bakii	52689	GCA_001263355.1
Acetobacterium fimetarium	52691	GCA_014284475.1
Acetobacterium paludosum	52693	GCA_008086595.1
Acetobacterium tundrae	132932	GCA_008086615.1
Acetobacterium wieringae	52694	GCA_001766835.1
Acetobacterium woodii	33952	GCA_000247605.1
Eubacterium aggregans	81409	GCA_900107815.1
Eubacterium barkeri	1528	GCA_900107125.1
Eubacterium callanderi	53442	GCA_900142645.1
Eubacterium limosum	1736	GCA_000807675.2
Pseudoramibacter alactolyticus	113287	GCA_000185505.1
Garciella nitratireducens	218205	GCA_900167305.1
Defluviitalea raffinosedens	1450156	GCA_009765695.1
Acetatifactor muris	879566	GCA_900248245.1
Acetitomaculum ruminis	2382	GCA_900112085.1
Agathobacter ruminis	1712665	GCA_002735305.1
Anaerobium acetethylicum	1619234	GCA_900096945.1
Anaerocolumna aminovalerica	1527	GCA_900115365.1
Anaerocolumna cellulosilytica	433286	GCA_014218335.1
Anaerocolumna xylanovorans	100134	GCA_900143645.1
Anaerosporobacter mobilis	264463	GCA_900142955.1
Anaerostipes caccae	105841	GCA_014467075.1
Anaerostipes hadrus	649756	GCA_001404655.1
Anaerostipes rhamnosivorans	1229621	GCA_005280655.1
Blautia caecimuris	1796615	GCA_013302405.1
Blautia coccoides	1532	GCA_002221555.2
Blautia faecis	871665	GCA_013302415.1
Blautia glucerasea	536633	GCA_013304385.1
Blautia hansenii	1322	GCA_013304445.1
Blautia hydrogenotrophica	53443	GCA_000157975.1
Blautia luti	89014	GCA_013304735.1
Blautia obeum	40520	GCA_000153905.1
Blautia schinkii	180164	GCA_013304825.1
Blautia wexlerae	418240	GCA_013300825.1
Butyrivibrio crossotus	45851	GCA_000156015.1
Butyrivibrio fibrisolvens	831	GCA_003175155.1
Butyrivibrio hungatei	185008	GCA_900101605.1
Butyrivibrio proteoclasticus	43305	GCA_900115735.1
Catenibacillus scindens	673271	GCA_014202115.1
Catonella morbi	43997	GCA_000160035.2
Cellulosilyticum lentocellum	29360	GCA_000178835.2
Cellulosilyticum ruminicola	425254	GCA_001311925.1
Coprococcus catus	116085	GCA_902381825.1
Coprococcus comes	410072	GCA_013300725.1
Coprococcus eutactus	33043	GCA_001404675.1
Cuneatibacter caecimuris	1796618	GCA_004216775.1
Dorea formicigenerans	39486	GCA_000169235.1
Dorea longicatena	88431	GCA_001404875.1
Eisenbergiella tayi	1432052	GCA_001881565.1
Frisingicoccus caecimuris	1796636	GCA_004340975.1
Fusicatenibacter saccharivorans	1150298	GCA_001405555.1
Herbinix hemicellulosilytica	1564487	GCA_002904165.1
Herbinix luporum	1679721	GCA_900070325.1
Hespellia stercorisuis	180311	GCA_900142165.1
Hungatella effluvii	1096246	GCA_003201875.1
Hungatella hathewayi	154046	GCA_000235505.1
Johnsonella ignava	43995	GCA_000235445.1
Lachnoanaerobaculum orale	979627	GCA_003862485.1
Lachnoanaerobaculum saburreum	467210	GCA_000185385.1
Lachnoanaerobaculum umeaense	617123	GCA_003589745.1
Lachnobacterium bovis	140626	GCA_900111325.1
Lachnoclostridium phytofermentans	66219	GCA_000733755.1
Lachnospira multipara	28051	GCA_000702205.1
Lachnotalea glycerini	1763509	GCA_003201285.1
Lactonifactor longoviformis	341220	GCA_900129135.1
Marvinbryantia formatexigens	168384	GCA_000173815.1
Mobilisporobacter senegalensis	1329262	GCA_003752155.1
Murimonas intestini	1337051	GCA_003148945.1
Natranaerovirga hydrolytica	680378	GCA_004339095.1
Natranaerovirga pectinivora	682400	GCA_004342165.1
Oribacterium asaccharolyticum	1501332	GCA_000238075.1
Oribacterium parvum	1501329	GCA_000238055.2
Oribacterium sinus	237576	GCA_014202695.1
Parasporobacterium paucivorans	115544	GCA_900141895.1
Pseudobutyrivibrio ruminis	46206	GCA_900218035.1
Pseudobutyrivibrio xylanivorans	185007	GCA_008935055.1
Robinsoniella peoriensis	180332	GCA_000797495.1
Roseburia faecis	301302	GCA_001406815.1
Roseburia hominis	301301	GCA_000225345.1
Roseburia intestinalis	166486	GCA_900537995.1
Roseburia inulinivorans	360807	GCA_000174195.1
Sellimonas intestinalis	1653434	GCA_001280875.1
Shuttleworthia satelles	177972	GCA_000160115.1
Stomatobaculum longum	796942	GCA_000242235.1
Vallitalea guaymasensis	1185412	GCA_003313305.1
Monoglobus pectinilyticus	1981510	GCA_002874775.1
Butyricicoccus pullicaecorum	501571	GCA_900167005.1
Acetanaerobacterium elongatum	258515	GCA_900103835.1
Ethanoligenens harbinense	253239	GCA_000178115.2
Anaerobacterium chartisolvens	1297424	GCA_003337415.1
Hungateiclostridium alkalicellulosi	320502	GCA_008125075.1
Hungateiclostridium clariflavum	288965	GCA_000237085.1
Hungateiclostridium straminisolvens	253314	GCA_000521465.1
Hungateiclostridium thermocellum	1515	GCA_000015865.1
Pseudoclostridium thermosuccinogenes	84032	GCA_002896855.1
Ruminiclostridium cellobioparum	29355	GCA_000350485.1
Ruminiclostridium cellulolyticum	1521	GCA_000022065.1
Ruminiclostridium hungatei	48256	GCA_002051585.1
Ruminiclostridium josui	1499	GCA_000526495.1
Ruminiclostridium papyrosolvens	29362	GCA_000175795.2
Ruminiclostridium sufflavum	396504	GCA_003208175.1
Thermoclostridium caenicola	659425	GCA_900142095.1
Thermoclostridium stercorarium	1510	GCA_000331995.1
Flavonifractor plautii	292800	GCA_000239295.1
Intestinimonas butyriciproducens	1297617	GCA_004154955.1
Intestinimonas timonensis	1689270	GCA_900626145.1
Oscillibacter ruminantium	1263547	GCA_000307265.1
Oscillibacter valericigenes	351091	GCA_000283575.1
Papillibacter cinnamivorans	100176	GCA_900176335.1
Pseudoflavonifractor capillosus	106588	GCA_000169255.2
Sporobacter termitidis	44749	GCA_900130065.1
Anaerotruncus colihominis	169435	GCA_010206195.1
Candidatus Soleaferrea massiliensis	1470354	GCA_000820765.1
Caproiciproducens galactitolivorans	642589	GCA_004768785.1
Faecalibacterium prausnitzii	853	GCA_003293635.1
Fournierella massiliensis	1650663	GCA_004345265.1
Harryflintia acetispora	1849041	GCA_004340125.1
Pygmaiobacter massiliensis	1917873	GCA_900199435.1
Ruminococcus albus	1264	GCA_900109655.1
Ruminococcus bicirculans	1160721	GCA_000723465.1
Ruminococcus bromii	40518	GCA_900101355.1
Ruminococcus callidus	40519	GCA_000468015.1
Ruminococcus champanellensis	1161942	GCA_000210095.1
Ruminococcus flavefaciens	1265	GCA_900119535.1
Subdoligranulum variabile	214851	GCA_004552305.1
Dehalobacterium formicoaceticum	51515	GCA_002224645.1
Desulfonispora thiosulfatigenes	83661	GCA_900176035.1
Acidaminobacter hydrogenoformans	65403	GCA_900103005.1
Anaerovorax odorimutans	109327	GCA_000426305.1
Mogibacterium diversum	114527	GCA_002998925.1
Mogibacterium pumilum	86332	GCA_002243385.1
Mogibacterium timidum	35519	GCA_000525775.1
Caminicella sporogenes	166485	GCA_900142285.1
Paramaledivibacter caminithermalis	191027	GCA_900142245.1
Dethiosulfatibacter aminovorans	332095	GCA_900142005.1
Anaerococcus hydrogenalis	33029	GCA_000173355.1
Anaerococcus lactolyticus	33032	GCA_000156575.1
Anaerococcus mediterraneensis	1870984	GCA_900128415.1
Anaerococcus nagyae	1755241	GCA_003433955.1
Anaerococcus octavius	54007	GCA_900445265.1
Anaerococcus prevotii	33034	GCA_000024105.1
Anaerococcus provencensis	938293	GCA_000312365.2
Anaerococcus rubeinfantis	1720199	GCA_001487145.1
Anaerococcus tetradius	33036	GCA_000159095.1
Anaerococcus vaginalis	33037	GCA_000307225.1
Anaerosalibacter bizertensis	932217	GCA_009696605.1
Anaerosphaera aminiphila	1120994	GCA_900129925.1
Ezakiella massiliensis	1852374	GCA_900120165.1
Ezakiella peruensis	1464038	GCA_900215725.1
Fenollaria massiliensis	938288	GCA_000312505.3
Finegoldia magna	1260	GCA_003182075.1
Keratinibaculum paraultunense	1278232	GCA_004343355.1
Murdochiella massiliensis	1673723	GCA_900059565.1
Murdochiella vaginalis	1852373	GCA_900119705.1
Parvimonas micra	33033	GCA_900637905.1
Peptoniphilus asaccharolyticus	1258	GCA_900176115.1
Peptoniphilus catoniae	1660341	GCA_901447155.2
Peptoniphilus coxii	755172	GCA_001553115.1
Peptoniphilus duerdenii	507750	GCA_000146345.1
Peptoniphilus grossensis	1465756	GCA_001940285.1
Peptoniphilus harei	54005	GCA_900454685.1
Peptoniphilus ivorii	54006	GCA_900638585.1
Peptoniphilus lacrimalis	33031	GCA_002884815.1
Peptoniphilus obesi	1472765	GCA_000311865.1
Peptoniphilus senegalensis	1465757	GCA_000321025.1
Peptoniphilus urinimassiliensis	1871017	GCA_900155585.1
Sporanaerobacter acetigenes	165813	GCA_900130025.1
Tepidimicrobium xylanilyticum	1123352	GCA_900106765.1
Tissierella creatinini	43143	GCA_005046945.1
Tissierella creatinophila	79681	GCA_001940565.1
Tissierella praeacuta	43131	GCA_900128955.1
Acetoanaerobium noterae	745369	GCA_900168025.1
Asaccharospora irregularis	29359	GCA_900129815.1
Clostridioides difficile	1496	GCA_001299635.1
Clostridioides mangenotii	1540	GCA_000687955.1
Criibacterium bergeronii	1871336	GCA_001693775.2
Filifactor alocis	143361	GCA_000163895.2
Intestinibacter bartlettii	261299	GCA_000154445.1
Paeniclostridium sordellii	1505	GCA_000953675.1
Paraclostridium bifermentans	1490	GCA_006802875.1
Peptoanaerobacter stomatis	796937	GCA_000238115.1
Peptoclostridium acidaminophilum	1731	GCA_000597865.1
Peptoclostridium litorale	1557	GCA_900141635.1
Peptostreptococcus anaerobius	1261	GCA_009695815.1
Peptostreptococcus canis	1159213	GCA_014229965.1
Peptostreptococcus russellii	215200	GCA_003012055.1
Peptostreptococcus stomatis	341694	GCA_000147675.2
Proteocatella sphenisci	181070	GCA_000423525.1
Romboutsia hominis	1507512	GCA_014323405.1
Romboutsia ilealis	1115758	GCA_900015215.1
Romboutsia lituseburensis	1537	GCA_900103615.1
Tepidibacter formicigenes	227138	GCA_900142235.1
Tepidibacter mesophilus	655607	GCA_002724055.1
Tepidibacter thalassicus	214905	GCA_900129915.1
Terrisporobacter glycolicus	36841	GCA_900114105.1
Proteiniborus ethanoligenes	415015	GCA_900107485.1
Sedimentibacter hydroxybenzoicus	29345	GCA_013403245.1
Sedimentibacter saalensis	130788	GCA_007830175.1
Anaerosolibacter carboniphilus	1417629	GCA_014205875.1
Geosporobacter subterraneus	390806	GCA_900142145.1
Thermotalea metallivorans	520762	GCA_001562415.1
Thermincola ferriacetica	281456	GCA_001263415.1
Desulfitobacterium chlororespirans	51616	GCA_900143285.1
Desulfitobacterium dehalogenans	36854	GCA_000243155.3
Desulfitobacterium dichloroeliminans	233055	GCA_000243135.3
Desulfitobacterium hafniense	49338	GCA_000021925.1
Desulfitobacterium metallireducens	142877	GCA_000231405.3
Desulfosporosinus acididurans	476652	GCA_001029285.1
Desulfosporosinus acidiphilus	885581	GCA_000255115.3
Desulfosporosinus fructosivorans	2018669	GCA_004766045.1
Desulfosporosinus hippei	569859	GCA_900100785.1
Desulfosporosinus lacus	329936	GCA_900129935.1
Desulfosporosinus meridiei	79209	GCA_000231385.3
Desulfosporosinus orientis	1563	GCA_000235605.1
Desulfosporosinus youngiae	339862	GCA_000244895.1
Heliobacillus mobilis	28064	GCA_009720735.1
Heliobacterium chlorum	2698	GCA_014502795.1
Heliobacterium gestii	2699	GCA_009877435.1
Heliobacterium modesticaldum	35701	GCA_000019165.1
Heliobacterium undosum	121734	GCA_009877425.1
Heliophilum fasciatum	35700	GCA_004341395.1
Heliorestis acidaminivorans	553427	GCA_008933955.1
Dehalobacter restrictus	55583	GCA_000512895.1
Syntrophobotulus glycolicus	51197	GCA_000190635.1
Ammonifex degensii	42838	GCA_000024605.1
Ammonifex thiophilus	444093	GCA_003368535.1
Thermodesulfitimonas autotrophica	1894989	GCA_003815015.1
Candidatus Desulforudis audaxviator	471827	GCA_000018425.1
Carboxydothermus hydrogenoformans	129958	GCA_000012865.1
Carboxydothermus islandicus	661089	GCA_001950325.1
Carboxydothermus pertinax	870242	GCA_001950255.1
Desulfofarcimen acetoxidans	58138	GCA_000024205.1
Desulfofarcimen intricatum	1285191	GCA_001592105.1
Desulfohalotomaculum alkaliphilum	105483	GCA_000711975.1
Desulfotomaculum aeronauticum	53343	GCA_900142375.1
Desulfotomaculum ferrireducens	1833852	GCA_002005145.1
Desulfotomaculum hydrothermale	412895	GCA_000315365.1
Desulfotomaculum nigrificans	1565	GCA_000189755.3
Desulfotomaculum putei	74701	GCA_900129195.1
Desulfotomaculum reducens	59610	GCA_000016165.1
Desulfotomaculum ruminis	1564	GCA_000215085.1
Desulfofundulus australicus	1566	GCA_900129285.1
Desulfofundulus kuznetsovii	58135	GCA_000214705.1
Desulfofundulus thermobenzoicus	29376	GCA_009428905.1
Desulfofundulus thermosubterraneus	348840	GCA_900142025.1
Desulfurispora thermophila	265470	GCA_000376385.1
Pelotomaculum propionicicum	258475	GCA_004369225.1
Pelotomaculum schinkii	78350	GCA_004369205.1
Pelotomaculum thermopropionicum	110500	GCA_000010565.1
Dethiobacter alkaliphilus	427926	GCA_000174415.1
Calderihabitans maritimus	1246530	GCA_002207765.1
Desulfitibacter alkalitolerans	264641	GCA_000620305.1
Moorella glycerini	55779	GCA_009735625.1
Moorella humiferrea	676965	GCA_002995755.1
Moorella mulderi	202604	GCA_001594015.1
Moorella stamsii	1266720	GCA_002995805.1
Moorella thermoacetica	1525	GCA_001267405.1
Moorella thermoautotrophica	1525	GCA_001267405.1
Natranaerobius thermophilus	375929	GCA_000020005.1
